epoch,train_loss,train_acc1,train_acc5,val_loss,val_acc1,val_acc5
001,1.79283,66.20872,83.88246,0.54791,87.60000,97.48000
002,0.89572,79.23318,92.97548,0.41892,89.30000,97.93999
003,0.77532,81.19041,93.74198,0.38134,90.06000,98.07999
004,0.70029,82.60366,94.35705,0.35162,90.48000,98.10000
005,0.64902,83.57184,94.69703,0.32311,91.24000,98.14000
