epoch,train_loss,train_acc1,train_acc5,val_loss,val_acc1,val_acc5
001,nan,0.09736,0.49839,nan,0.00000,0.00000
002,nan,0.08422,0.43502,nan,0.00000,0.00000
003,nan,0.10895,0.55943,nan,0.06000,0.36000
004,nan,0.07418,0.37707,nan,0.00000,0.00000
005,nan,0.09350,0.46748,nan,0.06000,0.36000
006,nan,0.00000,0.00000,nan,0.08000,0.48000
007,nan,0.09581,0.50688,nan,0.00000,0.00000
008,nan,0.09736,0.50766,nan,0.00000,0.00000
009,nan,0.00077,0.00386,nan,0.00000,0.00000
010,nan,0.21404,1.06940,nan,0.00000,0.00000
011,nan,0.05641,0.28126,nan,0.00000,0.00000
012,nan,0.22794,1.13895,nan,0.00000,0.00000
013,nan,0.09427,0.49220,nan,0.00000,0.00000
014,nan,0.07572,0.39253,nan,0.00000,0.00000
015,nan,0.00000,0.00000,nan,0.00000,0.00000
016,nan,0.25190,1.27880,nan,0.00000,0.00000
017,nan,0.09890,0.52002,nan,0.00000,0.00000
018,nan,0.04404,0.22099,nan,0.00000,0.00000
019,nan,0.25499,1.26103,nan,0.00000,0.00000
020,nan,0.09272,0.49143,nan,0.00000,0.00000
021,nan,0.03632,0.18931,nan,0.00000,0.00000
022,nan,0.23567,1.25871,nan,0.00000,0.00000
023,nan,0.11127,0.56097,nan,0.00000,0.00000
024,nan,0.05100,0.26040,nan,0.00000,0.00000
025,nan,0.27430,1.38080,nan,0.00000,0.00000
026,nan,0.10277,0.53238,nan,0.00000,0.00000
027,nan,0.05332,0.27044,nan,0.00000,0.00000
028,nan,0.28049,1.39857,nan,0.00000,0.00000
029,nan,0.09272,0.49143,nan,0.00000,0.00000
030,nan,0.06104,0.31371,nan,0.00000,0.00000
